x,T,CH4,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,H2,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C3H7,C3H8,CH2CHO,CH3CHO,N2,AR
0.009314381,387.5442405,0.927424018,0,0,0,0,0.008801685,0,0,0,0,0,0,0,2.25E-05,7.00E-08,0.011002679,0,0,0,0,0,0,0,0,0,0,3.12E-06,0,0,0,0,0,0,4.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-10,0,0,0.052741555,2.93E-14
0.009347826,383.3551303,0.930968597,0,0,0,0,0.008381856,0,0,0,0,0,0,0,1.93E-05,5.22E-08,0.010454345,0,0,0,0,0,0,0,0,0,0,2.93E-06,0,0,0,0,0,0,3.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-10,0,0,0.050168945,2.04E-14
0.009381271,379.1561786,0.934512388,0,0,0,0,0.00796028,0,0,0,0,0,0,0,1.65E-05,3.86E-08,0.00990814,0,0,0,0,0,0,0,0,0,0,2.74E-06,0,0,0,0,0,0,3.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-10,0,0,0.047596317,1.44E-14
0.009414716,374.9476515,0.938055467,0,0,0,0,0.007537128,0,0,0,0,0,0,0,1.40E-05,2.84E-08,0.009363859,0,0,0,0,0,0,0,0,0,0,2.56E-06,0,0,0,0,0,0,3.24E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-10,0,0,0.045023671,1.07E-14
0.009448161,370.7297829,0.941597904,0,0,0,0,0.007112556,0,0,0,0,0,0,0,1.19E-05,2.07E-08,0.00882131,0,0,0,0,0,0,0,0,0,0,2.40E-06,0,0,0,0,0,0,2.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-10,0,0,0.042451008,7.44E-15
0.009481605,366.502814,0.945139766,0,0,0,0,0.006686711,0,0,0,0,0,0,0,1.00E-05,1.49E-08,0.008280314,0,0,0,0,0,0,0,0,0,0,2.23E-06,0,0,0,0,0,0,2.61E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-10,0,0,0.039878328,5.00E-15
0.00951505,362.2669851,0.948681111,0,0,0,0,0.006259729,0,0,0,0,0,0,0,8.41E-06,1.07E-08,0.007740706,0,0,0,0,0,0,0,0,0,0,2.08E-06,0,0,0,0,0,0,2.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E-10,0,0,0.037305631,4.84E-14
0.009548495,358.0225182,0.952221997,0,0,0,0,0.005831734,0,0,0,0,0,0,0,7.02E-06,7.59E-09,0.007202334,0,0,0,0,0,0,0,0,0,0,1.94E-06,0,0,0,0,0,0,2.05E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90E-14,0,0,0.034732918,9.18E-11
0.00958194,353.7696534,0.955762475,0,0,0,0,0.005402842,0,0,0,0,0,0,0,5.83E-06,5.33E-09,0.006665057,0,0,0,0,0,0,0,0,0,0,1.80E-06,0,0,0,0,0,0,1.80E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31E-17,0,0,0.03216019,8.26E-11
0.009615385,349.5086129,0.959302591,0,0,0,0,0.004973158,0,0,0,0,0,0,0,4.81E-06,3.71E-09,0.006128747,0,0,0,0,0,0,0,0,0,0,1.67E-06,0,0,0,0,0,0,1.57E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E-20,0,0,0.029587446,7.41E-11
0.009648829,345.2396181,0.962842389,0,0,0,0,0.004542778,0,0,0,0,0,0,0,3.94E-06,2.55E-09,0.005593287,0,0,0,0,0,0,0,0,0,0,1.55E-06,0,0,0,0,0,0,1.36E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84E-24,0,0,0.027014688,6.66E-11
0.009682274,340.9629162,0.966381907,0,0,0,0,0.004111789,0,0,0,0,0,0,0,3.21E-06,1.74E-09,0.005058571,0,0,0,0,0,0,0,0,0,0,1.44E-06,0,0,0,0,0,0,1.16E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-27,0,0,0.024441915,5.98E-11
0.009715719,336.6787283,0.969921181,0,0,0,0,0.00368027,0,0,0,0,0,0,0,2.59E-06,1.17E-09,0.004524502,0,0,0,0,0,0,0,0,0,0,1.34E-06,0,0,0,0,0,0,9.86E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35E-31,0,0,0.021869129,5.38E-11
0.009749164,332.387302,0.973460241,0,0,0,0,0.003248292,0,0,0,0,0,0,0,2.08E-06,7.74E-10,0.003990993,0,0,0,0,0,0,0,0,0,0,1.24E-06,0,0,0,0,0,0,8.23E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99E-34,0,0,0.01929633,4.85E-11
0.009782609,328.0888778,0.976999116,0,0,0,0,0.002815918,0,0,0,0,0,0,0,1.65E-06,5.05E-10,0.003457967,0,0,0,0,0,0,0,0,0,0,1.15E-06,0,0,0,0,0,0,6.74E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01672352,4.39E-11
0.009816054,323.7837215,0.980537831,0,0,0,0,0.002383206,0,0,0,0,0,0,0,1.29E-06,3.24E-10,0.002925354,0,0,0,0,0,0,0,0,0,0,1.08E-06,0,0,0,0,0,0,5.40E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014150697,4.00E-11
0.009849498,319.4721055,0.984076408,0,0,0,0,0.001950209,0,0,0,0,0,0,0,1.00E-06,2.04E-10,0.00239309,0,0,0,0,0,0,0,0,0,0,1.01E-06,0,0,0,0,0,0,4.19E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011577864,3.69E-11
0.009882943,315.1543023,0.987614864,0,0,0,0,0.001516973,0,0,0,0,0,0,0,7.61E-07,1.26E-10,0.001861117,0,0,0,0,0,0,0,0,0,0,9.53E-07,0,0,0,0,0,0,3.10E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900502,3.48E-11
0.009916388,310.8306284,0.991153215,0,0,0,0,0.001083546,0,0,0,0,0,0,0,5.63E-07,4.79E-14,0.001329379,0,0,0,0,0,0,0,0,0,0,9.17E-07,0,0,0,0,0,0,2.13E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006432168,1.08E-10
0.009949833,306.5014066,0.994691465,0,0,0,0,6.50E-04,0,0,0,0,0,0,0,3.96E-07,1.79E-17,7.98E-04,0,0,0,0,0,0,0,0,0,0,9.19E-07,0,0,0,0,0,0,1.25E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003859307,7.79E-11
0.009983278,302.1670822,0.998229562,0,0,0,0,2.16E-04,0,0,0,0,0,0,0,2.38E-07,6.51E-21,2.66E-04,0,0,0,0,0,0,0,0,0,0,1.06E-06,0,0,0,0,0,0,4.37E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286441,7.09E-11
0.01,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
